source_problem,step,p,verifier_uncertainty_bits,verifier_variance,action_entropy_per_token_nats,action_entropy_seq_cumulative_nats,correct_action_entropy_per_token_nats,correct_action_entropy_seq_cumulative_nats,incorrect_action_entropy_per_token_nats,incorrect_action_entropy_seq_cumulative_nats,rollout_count,correct_rollout_count,incorrect_rollout_count,valid_response_tokens_mean
7790,13,0.03125,0.20062232431271465,0.0302734375,0.2679089878220111,198.07862210273743,0.3624987304210663,286.0115051269531,0.26485770580268675,195.24207748905306,32,1,31,770.125
7790,14,0.03125,0.20062232431271465,0.0302734375,0.20403649099171162,179.04938769340515,0.12284677475690842,135.8685302734375,0.20665551409606012,180.44231857792025,32,1,31,946.375
7790,15,0.03125,0.20062232431271465,0.0302734375,0.24820192391052842,202.85762810707092,0.1551392674446106,180.8923797607422,0.25120394508684835,203.56618450533958,32,1,31,881.625
7790,16,0.0,0.0,0.0,0.23584857769310474,192.28858733177185,0.0,0.0,0.23584857769310474,192.28858733177185,32,0,32,879.875
8354,1,0.0625,0.3372900666170139,0.05859375,0.0768510001944378,56.26076138019562,0.05235268175601959,51.28810119628906,0.07848422142366568,56.59227205912272,32,2,30,732.8125
8354,2,0.15625,0.6252624052234231,0.1318359375,0.0830426060128957,60.31474590301514,0.08212653547525406,58.823280334472656,0.08321224870505156,60.590943230523,32,5,27,727.09375
8354,3,0.125,0.5435644431995964,0.109375,0.08294268208555877,60.83059525489807,0.07571966759860516,59.04860496520996,0.08397454129798072,61.085165296282085,32,4,28,738.375
8354,4,0.09375,0.4488644887230294,0.0849609375,0.0765886998269707,57.2275116443634,0.08216703434785207,70.44139862060547,0.07601163073860366,55.86055781923491,32,3,29,745.34375
8354,5,0.09375,0.4488644887230294,0.0849609375,0.08111115731298923,63.8727593421936,0.09429745624462764,79.37039693196614,0.0797470574235094,62.269555453596446,32,3,29,789.125
8354,6,0.0625,0.3372900666170139,0.05859375,0.07988730864599347,62.652188301086426,0.07127229124307632,85.71483612060547,0.08046164313952128,61.114678446451826,32,2,30,788.3125
8354,7,0.125,0.5435644431995964,0.109375,0.07957521546632051,63.34916877746582,0.06294337566941977,51.19583320617676,0.08195119258016348,65.08535957336426,32,4,28,794.875
8354,8,0.15625,0.6252624052234231,0.1318359375,0.08464883745182306,60.59796857833862,0.06899479106068611,55.844913482666016,0.08754773493166323,61.478163966426145,32,5,27,728.28125
8354,9,0.15625,0.6252624052234231,0.1318359375,0.07900369621347636,62.16280436515808,0.07113312855362892,60.014136505126956,0.08046120874307773,62.5607058207194,32,5,27,787.9375
8354,10,0.3125,0.8960382325345574,0.21484375,0.07518997346051037,60.92986011505127,0.06694871857762337,54.608381271362305,0.07893599840727719,63.803259589455344,32,10,22,806.53125
8354,11,0.15625,0.6252624052234231,0.1318359375,0.07633687846828252,58.471762895584106,0.06684885919094086,57.77862701416016,0.07809391907519764,58.600121392144096,32,5,27,771.40625
8354,12,0.28125,0.8571484374283715,0.2021484375,0.08675479784142226,63.63938498497009,0.06424847038255797,51.54733361138238,0.09556162162967351,68.37105726159137,32,9,23,741.125
8354,13,0.34375,0.9283620723948676,0.2255859375,0.08186030841898173,64.08356058597565,0.06935131786899133,55.13401343605735,0.08841263680231004,68.77141861688523,32,11,21,793.1875
8354,14,0.28125,0.8571484374283715,0.2021484375,0.08692414918914437,66.46774673461914,0.0704583144850201,55.98557451036241,0.09336730189945387,70.56946630063264,32,9,23,768.59375
8354,15,0.25,0.8112781244591328,0.1875,0.079985068179667,62.35809016227722,0.07449945481494069,61.55210065841675,0.0818136059679091,62.62675333023071,32,8,24,786.65625
8354,16,0.5625,0.9886994082884974,0.24609375,0.08144410862587392,65.84106409549713,0.07480585016310215,64.23209487067328,0.08997901236372334,67.90973881312779,32,18,14,812.0
863,1,0.0,0.0,0.0,0.3265556611586362,168.8919394016266,0.0,0.0,0.3265556611586362,168.8919394016266,32,0,32,586.6875
863,2,0.0,0.0,0.0,0.3684116508811712,185.19551038742065,0.0,0.0,0.3684116508811712,185.19551038742065,32,0,32,540.78125
863,3,0.0,0.0,0.0,0.3365464601665735,168.124826669693,0.0,0.0,0.3365464601665735,168.124826669693,32,0,32,534.75
863,4,0.0,0.0,0.0,0.3310606158338487,188.2758150100708,0.0,0.0,0.3310606158338487,188.2758150100708,32,0,32,608.625
863,5,0.0,0.0,0.0,0.3627743050456047,196.88144874572754,0.0,0.0,0.3627743050456047,196.88144874572754,32,0,32,584.375
863,6,0.0,0.0,0.0,0.37333098496310413,191.53256392478943,0.0,0.0,0.37333098496310413,191.53256392478943,32,0,32,561.4375
863,7,0.0,0.0,0.0,0.35516800824552774,189.94525694847107,0.0,0.0,0.35516800824552774,189.94525694847107,32,0,32,600.125
863,8,0.0,0.0,0.0,0.3141650930047035,168.44398283958435,0.0,0.0,0.3141650930047035,168.44398283958435,32,0,32,580.6875
863,9,0.0,0.0,0.0,0.33067561965435743,188.77638244628906,0.0,0.0,0.33067561965435743,188.77638244628906,32,0,32,602.625
863,10,0.0,0.0,0.0,0.3594357892870903,188.57618808746338,0.0,0.0,0.3594357892870903,188.57618808746338,32,0,32,565.1875
863,11,0.0,0.0,0.0,0.3452706190291792,181.88687467575073,0.0,0.0,0.3452706190291792,181.88687467575073,32,0,32,622.71875
863,12,0.0,0.0,0.0,0.3503102818503976,184.1685767173767,0.0,0.0,0.3503102818503976,184.1685767173767,32,0,32,571.09375
863,13,0.0,0.0,0.0,0.37388476030901074,189.42905068397522,0.0,0.0,0.37388476030901074,189.42905068397522,32,0,32,563.75
863,14,0.0,0.0,0.0,0.3596090932842344,181.22307562828064,0.0,0.0,0.3596090932842344,181.22307562828064,32,0,32,542.625
863,15,0.0,0.0,0.0,0.35759975435212255,182.34893608093262,0.0,0.0,0.35759975435212255,182.34893608093262,32,0,32,554.84375
863,16,0.0,0.0,0.0,0.3848217655904591,212.65728282928467,0.0,0.0,0.3848217655904591,212.65728282928467,32,0,32,588.53125
8993,1,0.5625,0.9886994082884974,0.24609375,0.19880705862306058,84.27163636684418,0.16399245088299116,67.8366133371989,0.24356869714600698,105.4023802621024,32,18,14,415.78125
8993,2,0.625,0.954434002924965,0.234375,0.1891234489157796,84.00155508518219,0.17488618120551108,72.73532810211182,0.21285222843289375,102.77860005696614,32,20,12,434.65625
8993,3,0.71875,0.8571484374283715,0.2021484375,0.18121493933722377,76.04058837890625,0.16885332180106122,68.96449876868206,0.21280573970741695,94.12392849392361,32,23,9,415.34375
8993,4,0.59375,0.9744894033980523,0.2412109375,0.1856991385575384,74.28585457801819,0.17345174284357773,69.47518519351357,0.20359917844717318,81.31683290921725,32,19,13,388.25
8993,5,0.78125,0.7578784625383954,0.1708984375,0.18198622693307698,75.05817306041718,0.17623222321271897,72.5733122253418,0.20253624022006989,83.93267604282924,32,25,7,399.84375
8993,6,0.75,0.8112781244591328,0.1875,0.16764839179813862,71.94655120372772,0.16595525915424028,67.17448218663533,0.1727277897298336,86.26275825500488,32,24,8,427.0625
8993,7,0.8125,0.6962122601251458,0.15234375,0.16407851595431566,67.2040708065033,0.15952557268051,64.05699949998122,0.1838079368074735,80.8413798014323,32,26,6,405.625
8993,8,0.875,0.5435644431995964,0.109375,0.17882099421694875,75.11458992958069,0.17307950130530766,70.90972110203334,0.21901144459843636,104.54867172241211,32,28,4,413.78125
8993,9,0.78125,0.7578784625383954,0.1708984375,0.17466581356711686,70.99105215072632,0.16738798946142197,67.91699615478515,0.20065804251602717,81.9698235648019,32,25,7,402.46875
8993,10,0.84375,0.6252624052234231,0.1318359375,0.18705496448092163,76.25389182567596,0.18136631531847847,72.92441714251483,0.21777366995811462,94.2330551147461,32,27,5,409.03125
8993,11,0.84375,0.6252624052234231,0.1318359375,0.18058888684026897,76.5645821094513,0.17431395914819506,72.89923067446108,0.2144734963774681,96.35747985839843,32,27,5,413.03125
8993,12,0.6875,0.8960382325345574,0.21484375,0.18244422203861177,73.44566345214844,0.16482490030202,65.1702336398038,0.2212067298591137,91.65160903930663,32,22,10,392.625
8993,13,0.875,0.5435644431995964,0.109375,0.1822131050284952,78.04151034355164,0.17603033435131824,73.17472784859794,0.22549249976873398,112.10898780822754,32,28,4,425.8125
8993,14,0.78125,0.7578784625383954,0.1708984375,0.1832580033224076,77.1726986169815,0.16984785825014115,71.1610221862793,0.2311513785805021,98.64297158377511,32,25,7,418.0625
8993,15,0.78125,0.7578784625383954,0.1708984375,0.18721920065581799,76.7651674747467,0.17272757589817048,69.15290634155274,0.23897500336170197,103.95181437901088,32,25,7,407.96875
8993,16,0.71875,0.8571484374283715,0.2021484375,0.21476870216429234,94.51339662075043,0.1944839993248815,79.54635935244353,0.2666073871983422,132.76249186197916,32,23,9,428.4375
9187,1,0.0,0.0,0.0,0.1908490585628897,47.528252363204956,0.0,0.0,0.1908490585628897,47.528252363204956,32,0,32,248.65625
9187,2,0.0,0.0,0.0,0.1974329692311585,59.414754986763,0.0,0.0,0.1974329692311585,59.414754986763,32,0,32,291.15625
9187,3,0.0,0.0,0.0,0.1830347531940788,48.61029815673828,0.0,0.0,0.1830347531940788,48.61029815673828,32,0,32,261.59375
9187,4,0.0,0.0,0.0,0.19803326134569943,48.60488152503967,0.0,0.0,0.19803326134569943,48.60488152503967,32,0,32,246.96875
9187,5,0.0,0.0,0.0,0.18899398064240813,46.312989711761475,0.0,0.0,0.18899398064240813,46.312989711761475,32,0,32,245.875
9187,6,0.0,0.0,0.0,0.19276714231818914,49.51548355817795,0.0,0.0,0.19276714231818914,49.51548355817795,32,0,32,254.03125
9187,7,0.0,0.0,0.0,0.182742030126974,48.27026158571243,0.0,0.0,0.182742030126974,48.27026158571243,32,0,32,267.90625
9187,8,0.0,0.0,0.0,0.20563433482311666,48.90622144937515,0.0,0.0,0.20563433482311666,48.90622144937515,32,0,32,238.4375
9187,9,0.0,0.0,0.0,0.1935112182982266,51.30290389060974,0.0,0.0,0.1935112182982266,51.30290389060974,32,0,32,261.0
9187,10,0.0,0.0,0.0,0.18582833115942776,46.66593414545059,0.0,0.0,0.18582833115942776,46.66593414545059,32,0,32,249.0
9187,11,0.0,0.0,0.0,0.19257831131108105,52.09040641784668,0.0,0.0,0.19257831131108105,52.09040641784668,32,0,32,264.875
9187,12,0.0,0.0,0.0,0.18565193703398108,45.73439311981201,0.0,0.0,0.18565193703398108,45.73439311981201,32,0,32,241.03125
9187,13,0.0,0.0,0.0,0.19565956760197878,48.54695874452591,0.0,0.0,0.19565956760197878,48.54695874452591,32,0,32,247.4375
9187,14,0.0,0.0,0.0,0.19403482391498983,49.7315092086792,0.0,0.0,0.19403482391498983,49.7315092086792,32,0,32,255.34375
9187,15,0.0,0.0,0.0,0.18592652631923556,45.95253676176071,0.0,0.0,0.18592652631923556,45.95253676176071,32,0,32,245.5625
9187,16,0.0,0.0,0.0,0.19357252400368452,49.65771806240082,0.0,0.0,0.19357252400368452,49.65771806240082,32,0,32,258.84375
9195,1,0.1875,0.6962122601251458,0.15234375,0.10866978717967868,61.287905514240265,0.10348239913582802,61.11978085835775,0.1098668767282596,61.32670351175162,32,6,26,566.3125
9195,2,0.25,0.8112781244591328,0.1875,0.11367737920954823,64.10045397281647,0.09840043168514967,57.719459533691406,0.11876969505101442,66.22745211919148,32,8,24,555.1875
9195,3,0.1875,0.6962122601251458,0.15234375,0.09756140992976725,58.06932044029236,0.09924887244900067,62.5267219543457,0.09717199550225185,57.040689321664665,32,6,26,593.0625
9195,4,0.28125,0.8571484374283715,0.2021484375,0.09758825181052089,55.12631171941757,0.09033121830887264,55.78813383314345,0.10042796057203542,54.86733784882919,32,9,23,568.0625
9195,5,0.25,0.8112781244591328,0.1875,0.09806019312236458,57.44805037975311,0.09957782877609134,61.914433002471924,0.09755431457112233,55.959256172180176,32,8,24,588.6875
9195,6,0.21875,0.7578784625383954,0.1708984375,0.09791262645740062,58.2092267870903,0.09092867161546435,63.9831303187779,0.09986813381314277,56.59253379821777,32,7,25,597.78125
9195,7,0.1875,0.6962122601251458,0.15234375,0.1040221182629466,62.703078269958496,0.09420572717984517,59.76592763264974,0.10628743928212386,63.380882263183594,32,6,26,588.3125
9195,8,0.25,0.8112781244591328,0.1875,0.10025819775182754,58.0152952671051,0.10398213006556034,64.7700834274292,0.09901688698058327,55.763699213663735,32,8,24,579.78125
9195,9,0.15625,0.6252624052234231,0.1318359375,0.11268911580555141,65.50341546535492,0.09154473543167115,60.067054748535156,0.11660474180071442,66.51014893143265,32,5,27,573.75
9195,10,0.21875,0.7578784625383954,0.1708984375,0.10808374709449708,66.81931591033936,0.09866647209439959,66.00712585449219,0.11072058409452439,67.04672912597657,32,7,25,620.6875
9195,11,0.21875,0.7578784625383954,0.1708984375,0.10543090489227325,63.965973138809204,0.08882371815187591,55.78027834211077,0.1100809171795845,66.25796768188476,32,7,25,600.0625
9195,12,0.28125,0.8571484374283715,0.2021484375,0.12084982544183731,76.76230132579803,0.12293784568707149,80.61920335557726,0.12003277404152829,75.25307879240617,32,9,23,604.34375
9195,13,0.25,0.8112781244591328,0.1875,0.10939462087117136,63.86060011386871,0.08833356015384197,49.652488231658936,0.11641497444361448,68.59663740793864,32,8,24,579.40625
9195,14,0.21875,0.7578784625383954,0.1708984375,0.1092901099473238,67.14210045337677,0.09527601088796343,64.20603833879743,0.1132140576839447,67.96419784545898,32,7,25,605.375
9195,15,0.34375,0.9283620723948676,0.2255859375,0.10991806210950017,66.43823540210724,0.10510868714614348,66.15112200650302,0.11243725851887748,66.58862813313802,32,11,21,599.34375
9195,16,0.15625,0.6252624052234231,0.1318359375,0.11899301689118147,73.97481083869934,0.09601524174213409,58.94985809326172,0.12324816043730136,76.75720949526186,32,5,27,611.0
9622,1,0.0625,0.3372900666170139,0.05859375,0.1509666759520769,117.8494336605072,0.21969662606716156,204.23025512695312,0.14638467927773793,112.09071222941081,32,2,30,823.3125
9622,2,0.15625,0.6252624052234231,0.1318359375,0.16031392256263644,125.55104863643646,0.17543573454022407,135.66558227539062,0.1575135870112313,123.67798685144496,32,5,27,794.875
9622,3,0.0,0.0,0.0,0.14506814070045948,115.7013144493103,0.0,0.0,0.14506814070045948,115.7013144493103,32,0,32,838.9375
9622,4,0.0,0.0,0.0,0.178311561467126,134.88295102119446,0.0,0.0,0.178311561467126,134.88295102119446,32,0,32,790.28125
9622,5,0.03125,0.20062232431271465,0.0302734375,0.13855966844130307,107.00896954536438,0.21819020807743073,108.65872192382812,0.1359909413562667,106.95575172670426,32,1,31,796.125
9622,6,0.03125,0.20062232431271465,0.0302734375,0.1930674376199022,144.9640142917633,0.22845523059368134,194.64385986328125,0.19192589591107062,143.36143862816596,32,1,31,784.21875
9622,7,0.03125,0.20062232431271465,0.0302734375,0.17325268755666912,130.07616066932678,0.13827475905418396,98.58990478515625,0.17438100783094282,131.0918463430097,32,1,31,781.1875
9622,8,0.15625,0.6252624052234231,0.1318359375,0.16725291195325553,135.64561128616333,0.14932360798120498,136.34014587402345,0.1705731534295612,135.51699376989293,32,5,27,851.875
9622,9,0.0625,0.3372900666170139,0.05859375,0.18008806428406388,131.48454213142395,0.12269672751426697,100.54009246826172,0.18391415340205033,133.54750544230143,32,2,30,761.0
9622,10,0.15625,0.6252624052234231,0.1318359375,0.15579109266400337,115.27390015125275,0.21814266890287398,149.42292556762695,0.14424450447161993,108.9500065556279,32,5,27,769.59375
9622,11,0.0625,0.3372900666170139,0.05859375,0.16223569842986763,121.59641087055206,0.11921805143356323,100.73698806762695,0.1651035415629546,122.98703905741374,32,2,30,788.125
9622,12,0.09375,0.4488644887230294,0.0849609375,0.16541949240490794,125.13233315944672,0.25494056940078735,189.9398193359375,0.1561586913363687,118.42811045153388,32,3,29,777.0
9622,13,0.21875,0.7578784625383954,0.1708984375,0.17041299806442112,137.39317727088928,0.12913617119193077,107.58702196393695,0.1819705095887184,145.73890075683593,32,7,25,830.90625
9622,14,0.0,0.0,0.0,0.169527443125844,128.08973276615143,0.0,0.0,0.169527443125844,128.08973276615143,32,0,32,790.65625
9622,15,0.0625,0.3372900666170139,0.05859375,0.18317918223328888,141.89757323265076,0.18818773329257965,180.56079864501953,0.18284527882933616,139.32002487182618,32,2,30,818.5625
9622,16,0.125,0.5435644431995964,0.109375,0.16482691862620413,133.52772665023804,0.1615209523588419,151.06336975097656,0.1652991995215416,131.02263477870397,32,4,28,818.625
9857,1,0.75,0.8112781244591328,0.1875,0.1663998793810606,46.749871253967285,0.16804255793491998,46.36396074295044,0.16147184371948242,47.90760278701782,32,24,8,285.9375
9857,2,0.875,0.5435644431995964,0.109375,0.18207911495119333,52.75074142217636,0.1811589284666947,51.437203475407195,0.1885204203426838,61.94550704956055,32,28,4,291.84375
9857,3,0.875,0.5435644431995964,0.109375,0.17631726199761033,50.86226832866669,0.17178900646311895,49.96122973305838,0.2080150507390499,57.169538497924805,32,28,4,287.15625
9857,4,0.9375,0.3372900666170139,0.05859375,0.17963405372574925,51.805200815200806,0.1796424021323522,51.09178161621094,0.17950882762670517,62.50648880004883,32,30,2,292.78125
9857,5,0.96875,0.20062232431271465,0.0302734375,0.17136650998145342,50.1910725235939,0.17444040674355724,49.731554646645826,0.0760757103562355,64.43612670898438,32,31,1,306.5
9857,6,1.0,0.0,0.0,0.1653140988200903,49.413490772247314,0.1653140988200903,49.413490772247314,0.0,0.0,32,32,0,298.625
9857,7,0.9375,0.3372900666170139,0.05859375,0.1781388632953167,48.728062868118286,0.17217651108900706,48.14141311645508,0.26757414638996124,57.527809143066406,32,30,2,274.5
9857,8,0.96875,0.20062232431271465,0.0302734375,0.16658220067620277,46.45840173959732,0.16581542068912136,44.321943529190555,0.19035238027572632,112.68860626220703,32,31,1,282.15625
9857,9,0.90625,0.4488644887230294,0.0849609375,0.17288266983814538,48.337178349494934,0.1721242088182219,48.51271570139918,0.1802144596974055,46.64031728108724,32,29,3,283.34375
9857,10,0.9375,0.3372900666170139,0.05859375,0.16462253243662417,52.55395543575287,0.1674987236658732,51.63802858988444,0.12147966399788857,66.2928581237793,32,30,2,342.46875
9857,11,0.96875,0.20062232431271465,0.0302734375,0.15712399524636567,47.80027961730957,0.1543983992549681,46.692226040747855,0.24161747097969055,82.14994049072266,32,31,1,306.0
9857,12,1.0,0.0,0.0,0.1578580995555967,47.773409485816956,0.1578580995555967,47.773409485816956,0.0,0.0,32,32,0,307.53125
9857,13,1.0,0.0,0.0,0.179621186805889,47.90636593103409,0.179621186805889,47.90636593103409,0.0,0.0,32,32,0,270.3125
9857,14,0.9375,0.3372900666170139,0.05859375,0.17011648300103843,49.80728316307068,0.17097393075625103,49.547255198160805,0.15725476667284966,53.70770263671875,32,30,2,293.34375
9857,15,0.96875,0.20062232431271465,0.0302734375,0.16889333096332848,48.33367848396301,0.16690455785682123,47.40888977050781,0.2305452972650528,77.00212860107422,32,31,1,292.28125
9857,16,0.96875,0.20062232431271465,0.0302734375,0.16982489125803113,49.68813943862915,0.16989125792057283,49.4834228023406,0.16776752471923828,56.03435516357422,32,31,1,292.4375
9940,1,0.0,0.0,0.0,0.1838445079047233,140.80107522010803,0.0,0.0,0.1838445079047233,140.80107522010803,32,0,32,818.6875
9940,2,0.0,0.0,0.0,0.18569708056747913,150.18047499656677,0.0,0.0,0.18569708056747913,150.18047499656677,32,0,32,828.09375
9940,3,0.0,0.0,0.0,0.19549135002307594,138.84519934654236,0.0,0.0,0.19549135002307594,138.84519934654236,32,0,32,748.03125
9940,4,0.0,0.0,0.0,0.19260914530605078,143.8522448539734,0.0,0.0,0.19260914530605078,143.8522448539734,32,0,32,765.03125
9940,5,0.0,0.0,0.0,0.21279483661055565,157.58289909362793,0.0,0.0,0.21279483661055565,157.58289909362793,32,0,32,756.4375
9940,6,0.0,0.0,0.0,0.17647205712273717,137.91968631744385,0.0,0.0,0.17647205712273717,137.91968631744385,32,0,32,815.1875
9940,7,0.0,0.0,0.0,0.19726216164417565,148.58011722564697,0.0,0.0,0.19726216164417565,148.58011722564697,32,0,32,767.25
9940,8,0.0,0.0,0.0,0.20537624135613441,156.456702709198,0.0,0.0,0.20537624135613441,156.456702709198,32,0,32,778.40625
9940,9,0.0,0.0,0.0,0.20679276064038277,154.3567934036255,0.0,0.0,0.20679276064038277,154.3567934036255,32,0,32,784.15625
9940,10,0.0,0.0,0.0,0.19721345999278128,152.95450162887573,0.0,0.0,0.19721345999278128,152.95450162887573,32,0,32,792.3125
9940,11,0.0,0.0,0.0,0.2106497862841934,156.23866367340088,0.0,0.0,0.2106497862841934,156.23866367340088,32,0,32,754.125
9940,12,0.0,0.0,0.0,0.20738264336250722,153.77687215805054,0.0,0.0,0.20738264336250722,153.77687215805054,32,0,32,782.71875
9940,13,0.0,0.0,0.0,0.1970140840858221,141.16569828987122,0.0,0.0,0.1970140840858221,141.16569828987122,32,0,32,722.125
9940,14,0.0,0.0,0.0,0.19913162617012858,151.96260404586792,0.0,0.0,0.19913162617012858,151.96260404586792,32,0,32,770.96875
9940,15,0.0,0.0,0.0,0.20618343213573098,146.61364889144897,0.0,0.0,0.20618343213573098,146.61364889144897,32,0,32,739.5625
9940,16,0.0,0.0,0.0,0.1850204630754888,137.48623776435852,0.0,0.0,0.1850204630754888,137.48623776435852,32,0,32,758.4375
